species,local,site,latitude,longitude,field.day,fixation,conservation,individual,sdf,feedItem,phylum,lowerClassItem,mediumClassItem,highClassItem,volume_mm3,table3Category
chaetodon_striatus,abrolhos,santa.barbara,-17.333333,-39,03_mar_2010,formaldehyde_10_degrees,formaldehyde_5_degrees,58,2,polychaeta_terebellidae,Annelida,Polychaeta,Terebellidae,-,3,13.Terebellidae
chaetodon_striatus,abrolhos,santa.barbara,-17.333333,-39,03_mar_2010,formaldehyde_10_degrees,formaldehyde_5_degrees,58,2,cnidaria_anthozoa_hexacorallia_coralliscler,Cnidaria,Anthozoa,Coralliscler,-,170,06.Hexac. Corallim./ Scle.
chaetodon_striatus,abrolhos,santa.barbara,-17.333333,-39,03_mar_2010,formaldehyde_10_degrees,formaldehyde_5_degrees,58,2,algae,-,-,-,-,6,01.ALGAE
chaetodon_striatus,abrolhos,santa.barbara,-17.333333,-39,03_mar_2010,formaldehyde_10_degrees,formaldehyde_5_degrees,58,2,eggs_mollusca,Mollusca,-,-,-,1,19.EGGS Mollusca
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,195,3,cnidaria_anthozoa_hexacorallia_coralliscler,Cnidaria,Anthozoa,Coralliscler,-,48,06.Hexac. Corallim./ Scle.
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,195,3,unidentified,-,-,-,-,0.5,25.UNIDENTIFIED
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,195,3,crustacea_amphipoda_gammaridae,Arthropoda,Amphipoda,Gammaridae,-,0.5,15.Amphipoda
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,195,3,unidentified,-,-,-,-,0.5,25.UNIDENTIFIED
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,195,3,eggs_mollusca,Mollusca,-,-,-,1.5,19.EGGS Mollusca
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,195,3,calcareous_skeletons,-,-,-,-,0.05,23.INORGANIC
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,195,3,cnidaria_anthozoa_hexacorallia_zoantharia,Cnidaria,Anthozoa,Zoantharia,-,239,05.Hexac. Zoantharia
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,196,4,cnidaria_hydrozoa,Cnidaria,Hydrozoa,-,-,2,02.Hydrozoa
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,196,4,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,0.5,08.Sabellidae
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,196,4,polychaeta_hesionidae,Annelida,Polychaeta,Hesionidae,-,0.2,14.POLYCHAETA Other
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,196,4,polychaeta_syllidae,Annelida,Polychaeta,Syllidae,-,2,12.Syllidae
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,196,4,polychaeta_terebellidae,Annelida,Polychaeta,Terebellidae,-,31,13.Terebellidae
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,196,4,crustacea_amphipoda_gammaridae,Arthropoda,Amphipoda,Gammaridae,-,5,15.Amphipoda
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,196,4,crustacea_amphipoda_outro,Arthropoda,Amphipoda,-,-,2e-04,15.Amphipoda
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,196,4,cnidaria_anthozoa_hexacorallia_zoantharia,Cnidaria,Anthozoa,Zoantharia,-,497,05.Hexac. Zoantharia
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,196,4,unidentified,-,-,-,-,3,25.UNIDENTIFIED
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,196,4,unidentified,-,-,-,-,108,25.UNIDENTIFIED
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,197,4,unidentified,-,-,-,-,55,25.UNIDENTIFIED
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,197,4,cnidaria_anthozoa_hexacorallia_coralliscler,Cnidaria,Anthozoa,Coralliscler,-,77,06.Hexac. Corallim./ Scle.
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,197,4,unidentified,-,-,-,-,2,25.UNIDENTIFIED
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,197,4,cnidaria_anthozoa_hexacorallia_outro,Cnidaria,Anthozoa,Hexacorallia,-,118,07.Hexac. Other
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,197,4,cnidaria_anthozoa_hexacorallia_zoantharia,Cnidaria,Anthozoa,Zoantharia,-,7,05.Hexac. Zoantharia
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,197,4,echinodermata_crinoidea,Echinodermata,Crinoidea,-,-,2,22.OTHER
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,198,1,cnidaria_anthozoa_hexacorallia_outro,Cnidaria,Anthozoa,Hexacorallia,-,27,07.Hexac. Other
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,198,1,echinodermata_holothuroidea,Echinodermata,Holothuroidea,Holothuriidae,-,51,22.OTHER
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,198,1,eggs_mollusca,Mollusca,-,-,-,1,19.EGGS Mollusca
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,198,1,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,1,08.Sabellidae
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,199,3,cnidaria_anthozoa_hexacorallia_zoantharia,Cnidaria,Anthozoa,Zoantharia,-,127,05.Hexac. Zoantharia
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,199,3,cnidaria_anthozoa_hexacorallia_coralliscler,Cnidaria,Anthozoa,Coralliscler,-,1,06.Hexac. Corallim./ Scle.
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,199,3,calcareous_skeletons,-,-,-,-,4,23.INORGANIC
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,199,3,eggs_other,-,-,-,-,13,21.EGGS Other
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,199,3,cnidaria_anthozoa_hexacorallia_outro,Cnidaria,Anthozoa,Hexacorallia,-,5,07.Hexac. Other
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,200,4,cnidaria_hydrozoa,Cnidaria,Hydrozoa,-,-,0.5,02.Hydrozoa
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,200,4,calcareous_skeletons,-,-,-,-,1,23.INORGANIC
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,200,4,calcareous_skeletons,Mollusca,-,-,-,2,23.INORGANIC
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,200,4,calcareous_skeletons,Mollusca,-,-,-,0.01,23.INORGANIC
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,200,4,unidentified,-,-,-,-,1.5,25.UNIDENTIFIED
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,200,4,eggs_mollusca,Mollusca,-,-,-,2.5,19.EGGS Mollusca
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,200,4,crustacea_amphipoda_gammaridae,Arthropoda,Amphipoda,Gammaridae,-,0.001,15.Amphipoda
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,200,4,polychaeta_outro,Annelida,Polychaeta,-,-,33,14.POLYCHAETA Other
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,200,4,echinodermata_holothuroidea,Echinodermata,Holothuroidea,Holothuriidae,-,12,22.OTHER
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,200,4,cnidaria_anthozoa_hexacorallia_zoantharia,Cnidaria,Anthozoa,Zoantharia,-,252,05.Hexac. Zoantharia
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,201,4,eggs_mollusca,Mollusca,-,-,-,34,19.EGGS Mollusca
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,201,4,cnidaria_anthozoa_hexacorallia_outro,Cnidaria,Anthozoa,Hexacorallia,-,52,07.Hexac. Other
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,201,4,cnidaria_anthozoa_hexacorallia_zoantharia,Cnidaria,Anthozoa,Zoantharia,-,139,05.Hexac. Zoantharia
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,201,4,polychaeta_outro,Annelida,Polychaeta,-,-,1,14.POLYCHAETA Other
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,201,4,calcareous_skeletons,-,-,-,-,0.001,23.INORGANIC
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,201,4,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,7,08.Sabellidae
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,201,4,echinodermata_holothuroidea,Echinodermata,Holothuroidea,Holothuriidae,-,1,22.OTHER
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,201,4,unidentified,-,-,-,-,4,25.UNIDENTIFIED
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,202,4,cnidaria_anthozoa_hexacorallia_coralliscler,Cnidaria,Anthozoa,Coralliscler,-,270,06.Hexac. Corallim./ Scle.
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,202,4,polychaeta_outro,Annelida,Polychaeta,-,-,12,14.POLYCHAETA Other
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,202,4,unidentified,-,-,-,-,90,25.UNIDENTIFIED
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,202,4,crustacea_amphipoda_outro,Arthropoda,Amphipoda,-,-,0.05,15.Amphipoda
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,202,4,unidentified,-,-,-,-,0.5,25.UNIDENTIFIED
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,202,4,echinodermata_crinoidea,Echinodermata,Crinoidea,-,-,2,22.OTHER
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,202,4,cnidaria_anthozoa_hexacorallia_zoantharia,Cnidaria,Anthozoa,Zoantharia,-,126,05.Hexac. Zoantharia
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,203,1,echinodermata_echinoidea,Echinodermata,Echinoidea,-,-,0.5,22.OTHER
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,203,1,cnidaria_anthozoa_hexacorallia_zoantharia,Cnidaria,Anthozoa,Zoantharia,-,70,05.Hexac. Zoantharia
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,203,1,eggs_mollusca,Mollusca,-,-,-,9.5,19.EGGS Mollusca
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,203,1,cnidaria_hydrozoa,Cnidaria,Hydrozoa,-,-,0.5,02.Hydrozoa
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,204,3,cnidaria_anthozoa_hexacorallia_coralliscler,Cnidaria,Anthozoa,Coralliscler,-,12,06.Hexac. Corallim./ Scle.
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,204,3,polychaeta_outro,Annelida,Polychaeta,-,-,7,14.POLYCHAETA Other
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,204,3,crustacea_amphipoda_gammaridae,Arthropoda,Amphipoda,Gammaridae,-,0.5,15.Amphipoda
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,204,3,eggs_mollusca,Mollusca,-,-,-,8,19.EGGS Mollusca
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,204,3,calcareous_skeletons,Mollusca,-,-,-,0.01,23.INORGANIC
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,204,3,unidentified,-,-,-,-,0.05,25.UNIDENTIFIED
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,204,3,cnidaria_anthozoa_hexacorallia_outro,Cnidaria,Anthozoa,Hexacorallia,-,86,07.Hexac. Other
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,205,4,eggs_other,-,-,-,-,2,21.EGGS Other
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,205,4,cnidaria_anthozoa_hexacorallia_zoantharia,Cnidaria,Anthozoa,Zoantharia,-,263,05.Hexac. Zoantharia
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,205,4,crustacea_amphipoda_caprellidae,Arthropoda,Amphipoda,Caprellidae,-,2,15.Amphipoda
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,205,4,cnidaria_anthozoa_hexacorallia_coralliscler,Cnidaria,Anthozoa,Coralliscler,-,1,06.Hexac. Corallim./ Scle.
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,205,4,eggs_mollusca,Mollusca,-,-,-,4,19.EGGS Mollusca
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,205,4,sandy,-,-,-,-,1.5,23.INORGANIC
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,205,4,cnidaria_hydrozoa,Cnidaria,Hydrozoa,-,-,1,02.Hydrozoa
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,206,4,crustacea_amphipoda_gammaridae,Arthropoda,Amphipoda,Gammaridae,-,1.5,15.Amphipoda
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,206,4,eggs_other,-,-,-,-,10,21.EGGS Other
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,206,4,calcareous_skeletons,,-,-,-,1e-04,23.INORGANIC
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,206,4,polychaeta_terebellidae,Annelida,Polychaeta,Terebellidae,-,16,13.Terebellidae
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,206,4,algae,-,-,-,-,0.5,01.ALGAE
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,206,4,cnidaria_anthozoa_hexacorallia_coralliscler,Cnidaria,Anthozoa,Coralliscler,-,7,06.Hexac. Corallim./ Scle.
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,206,4,cnidaria_anthozoa_hexacorallia_zoantharia,Cnidaria,Anthozoa,Zoantharia,-,67,05.Hexac. Zoantharia
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,207,3,calcareous_skeletons,Mollusca,-,-,-,11,23.INORGANIC
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,207,3,cnidaria_hydrozoa,Cnidaria,Hydrozoa,-,-,7,02.Hydrozoa
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,207,3,polychaeta_syllidae,Annelida,Polychaeta,Syllidae,-,0.5,12.Syllidae
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,207,3,cnidaria_anthozoa_hexacorallia_outro,Cnidaria,Anthozoa,Hexacorallia,-,139,07.Hexac. Other
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,207,3,cnidaria_anthozoa_hexacorallia_zoantharia,Cnidaria,Anthozoa,Zoantharia,-,1.5,05.Hexac. Zoantharia
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,207,3,cnidaria_anthozoa_hexacorallia_coralliscler,Cnidaria,Anthozoa,Coralliscler,-,5,06.Hexac. Corallim./ Scle.
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,207,3,algae,-,-,-,-,1,01.ALGAE
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,207,3,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,14,08.Sabellidae
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,207,3,eggs_mollusca,Mollusca,-,-,-,1,19.EGGS Mollusca
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,207,3,crustacea_amphipoda_gammaridae,Arthropoda,Amphipoda,Gammaridae,-,1,15.Amphipoda
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,207,3,crustacea_outro,Arthropoda,Crustacea,-,-,0.5,18.CRUSTACEA Others
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,208,4,cnidaria_anthozoa_hexacorallia_outro,Cnidaria,Anthozoa,Hexacorallia,-,250,07.Hexac. Other
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,208,4,calcareous_skeletons,-,-,-,-,23,23.INORGANIC
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,208,4,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,70,08.Sabellidae
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,208,4,crustacea_outro,Arthropoda,Crustacea,-,-,0.5,18.CRUSTACEA Others
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,208,4,unidentified,-,-,-,-,0.5,25.UNIDENTIFIED
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,209,4,polychaeta_syllidae,Annelida,Polychaeta,Syllidae,-,0.5,12.Syllidae
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,209,4,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,0.5,08.Sabellidae
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,209,4,eggs_mollusca,Mollusca,-,-,-,5,19.EGGS Mollusca
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,209,4,unidentified,-,-,-,-,2,25.UNIDENTIFIED
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,209,4,cnidaria_anthozoa_hexacorallia_zoantharia,Cnidaria,Anthozoa,Zoantharia,-,249,05.Hexac. Zoantharia
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,209,4,cnidaria_hydrozoa,Cnidaria,Hydrozoa,-,-,0.001,02.Hydrozoa
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,210,4,unidentified,-,-,-,-,45,25.UNIDENTIFIED
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,210,4,cnidaria_anthozoa_hexacorallia_coralliscler,Cnidaria,Anthozoa,Coralliscler,-,74,06.Hexac. Corallim./ Scle.
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,210,4,crustacea_outro,Arthropoda,Crustacea,-,-,0.005,18.CRUSTACEA Others
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,210,4,calcareous_skeletons,-,-,-,-,0.01,23.INORGANIC
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,210,4,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,0.3,08.Sabellidae
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,210,4,eggs_mollusca,Mollusca,-,-,-,4,19.EGGS Mollusca
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,210,4,fish_scales,Chordata,Piscis,-,-,10,22.OTHER
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,211,4,unidentified,-,-,-,-,55,25.UNIDENTIFIED
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,211,4,polychaeta_sabellidae,Annelida,Polychaeta,Sabellidae,-,9,08.Sabellidae
chaetodon_striatus,guarapari,ilhas.rasas,-20.666667,-40.35,29_mar_2012,formaldehyde_10_degrees,formaldehyde_5_degrees,211,4,eggs_mollusca,Mollusca,-,-,-,0.5,19.EGGS Mollusca
